epoch,train_loss,train_acc,train_macro_f1,val_loss,val_acc,val_macro_f1,lr
16,0.2624240656525402,0.9783248595129783,0.9550124214393848,0.20330265046734558,0.9747048903878583,0.950110665497547,7.679133974894982e-05
17,0.2176104584487818,0.9858175006689858,0.9716151355922027,0.18147256852764831,0.9763912310286678,0.951070861145488,7.408768370508575e-05
18,0.18838707673347602,0.9866202836499867,0.971575428422068,0.1589539482405311,0.9797639123102867,0.9553074380450658,7.128896457825361e-05
19,0.1669322725827411,0.9884934439389885,0.9763327140400518,0.1420066423322025,0.9780775716694773,0.9587040441344772,6.840622763423389e-05
20,0.143333856205819,0.9914369815359915,0.9823196424523162,0.12707759988935372,0.9822934232715008,0.9632204827118416,6.545084971874736e-05
21,0.12674191505727123,0.991972170189992,0.9840441366030466,0.11692368886188458,0.9831365935919055,0.969692622735458,6.243449435824272e-05
22,0.10957156254325882,0.9935777361519936,0.9878817436532866,0.10706651191178121,0.984822934232715,0.9745310678724106,5.9369065729286224e-05
23,0.10640633649240105,0.9922397645169923,0.9883487417458873,0.10151202055184465,0.9822934232715008,0.9710387475890457,5.626666167821521e-05
24,0.09467437200374522,0.9941129248059941,0.9886697963656211,0.0954290158850582,0.9831365935919055,0.9715128362516423,5.3139525976465657e-05
25,0.09264251716056113,0.9935777361519936,0.9900077155977957,0.09321739906935315,0.984822934232715,0.9738607183214644,4.999999999999998e-05
26,0.08120129124845489,0.9933101418249933,0.9910635480719553,0.08571803128640902,0.9856661045531198,0.9757193469880038,4.6860474023534314e-05
27,0.07436874085816286,0.9954508964409955,0.9917320421666068,0.08463181045494582,0.9839797639123102,0.9746525862197505,4.3733338321784775e-05
28,0.07015563617065801,0.9954508964409955,0.9914367573998971,0.07940281868765228,0.984822934232715,0.9750820319081952,4.063093427071375e-05
29,0.06576625061994892,0.9954508964409955,0.9936934334352361,0.075005382789593,0.9873524451939292,0.9778083478807799,3.756550564175724e-05
30,0.06299682340379488,0.9975916510569975,0.9945385126694374,0.07322661078682072,0.9881956155143339,0.981902098243187,3.454915028125263e-05
31,0.06051997272139889,0.9962536794219963,0.99241658948398,0.0714725760841056,0.9890387858347386,0.9823626505612992,3.1593772365766105e-05
32,0.05691011306845536,0.9967888680759968,0.9958149559179734,0.06953144828347783,0.9898819561551433,0.9831056886177703,2.8711035421746357e-05
33,0.0532591709772409,0.9962536794219963,0.9933738565238324,0.06773612819808095,0.9890387858347386,0.9822334265514783,2.591231629491422e-05
34,0.05604490606208979,0.9946481134599946,0.9910602709106047,0.06724658657453562,0.9881956155143339,0.9824394980920789,2.3208660251050148e-05
35,0.04993060174382339,0.9973240567299974,0.9958097773299702,0.06528611241006538,0.9907251264755481,0.9841118288111265,2.061073738537634e-05
36,0.047575305421221056,0.9973240567299974,0.9955204402257927,0.0641401736555915,0.9907251264755481,0.9845188844420627,1.8128800512565503e-05
37,0.04882034447864961,0.9967888680759968,0.9935627899972939,0.06339830875788864,0.9898819561551433,0.9832349126275911,1.5772644703565555e-05
38,0.05099697060630483,0.9967888680759968,0.9943299455949464,0.062625293080744,0.9881956155143339,0.9822529309278998,1.3551568628929426e-05
39,0.048501605231125476,0.9962536794219963,0.9957087975425141,0.06139401527807901,0.9898819561551433,0.9837120420307425,1.1474337861210536e-05
40,0.04551156300861957,0.9978592453839978,0.9967306325515282,0.060780829848035386,0.9898819561551433,0.9832395667448345,9.549150281252626e-06
41,0.04411188576181056,0.9970564624029971,0.9964663002242958,0.05997623856130399,0.9898819561551433,0.9832395667448345,7.783603724899252e-06
42,0.04361057167841216,0.9981268397109981,0.9974841511506016,0.06003859075472543,0.9898819561551433,0.9841186025696907,6.184665997806817e-06
43,0.04627346512624773,0.9970564624029971,0.9965251793297477,0.05961797293275595,0.9890387858347386,0.9829035843192998,4.75864737669903e-06
44,0.043662627180249006,0.9983944340379984,0.9977121006243685,0.0594210517837813,0.9907251264755481,0.9841118288111265,3.5111757055874303e-06
45,0.04358166541462227,0.995986085094996,0.9919053623447213,0.05912103597074747,0.9907251264755481,0.9841118288111265,2.4471741852423216e-06
46,0.042170987827545504,0.9991972170189992,0.9973177810136311,0.05908446484490445,0.9907251264755481,0.9841118288111265,1.5708419435684504e-06
47,0.04232417795238858,0.9981268397109981,0.9958947468009557,0.05893460729796635,0.9907251264755481,0.9841118288111265,8.856374635655631e-07
48,0.041584335330684306,0.9981268397109981,0.997064570973551,0.058919286306359266,0.9907251264755481,0.9841118288111265,3.942649342761114e-07
49,0.042397948929061326,0.9967888680759968,0.9931443696533688,0.05892018689528892,0.9907251264755481,0.9841118288111265,9.866357858642197e-08
50,0.041249203132623334,0.9975916510569975,0.9939223046068133,0.058989459550694415,0.9907251264755481,0.9841118288111265,0.0
